task_id,priority,research_gaps,artwork_slug,production_artwork_id,local_artwork_id,status,artline_artwork_url,current_title,current_artist_slugs,current_creator_relationships,current_unlinked_creator_label,current_country_codes,popular,current_date_text,current_year_start,current_year_end,current_date_precision,date_scope,current_work_type,current_object_form,current_medium,current_dimensions,current_museum_slug,current_museum,current_museum_country_code,current_museum_url,current_accession_number,current_authority_ids,current_source_urls,selection_evidence_recorded,current_image_url,image_state,current_image_source_page_url,current_image_license,current_image_license_url,current_image_credit,proposed_title,proposed_artist_slug,proposed_artist_name,proposed_artist_authority_url,proposed_attribution_role,proposed_country_codes,country_evidence_url,proposed_date_text,proposed_year_start,proposed_year_end,proposed_date_precision,date_evidence_url,proposed_work_type,proposed_medium,proposed_dimensions,proposed_museum,proposed_museum_url,proposed_museum_country_code,proposed_accession_number,proposed_source_object_id,verified_source_name,verified_source_record_url,metadata_terms_url,proposed_image_url,proposed_image_source_page_url,proposed_thumbnail_url,proposed_iiif_manifest_url,proposed_image_license,proposed_image_license_url,image_rights_evidence_url,image_rights_fact,image_attribution,image_creator_credit,proposed_image_width,proposed_image_height,visual_match_verified,image_rights_result,research_outcome,research_notes,checked_at
a21e4c6e-a706-4fbd-acb1-bbb232718a29,1,image,europe-joconde-m0748-b908695830d8-a-marino-pres-de-rome,a21e4c6e-a706-4fbd-acb1-bbb232718a29,a21e4c6e-a706-4fbd-acb1-bbb232718a29,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/jean-baptiste-camille-corot-q148475/works/a21e4c6e-a706-4fbd-acb1-bbb232718a29,A MARINO PRES DE ROME,jean-baptiste-camille-corot-q148475,"[{""artist_slug"":""jean-baptiste-camille-corot-q148475"",""name"":""Jean-Baptiste-Camille Corot"",""role"":""primary""}]",,FR,true,1826,1826,1826,exact,eligible,painting,,peinture à l'huile;papier;carton;matériaux collés l'un sur l'autre,19 H2 ; 26.5 L2,joconde-m0748,musée des beaux-arts et galerie David-d'Angers — Angers,FR,https://pop.culture.gouv.fr/notice/museo/M0748,MTC 112,"[{""scheme"":""european-joconde-m0748-object"",""id"":""00000061530"",""url"":""https://pop.culture.gouv.fr/notice/joconde/00000061530""}]","[""https://pop.culture.gouv.fr/notice/joconde/00000061530""]",true,,missing,,,,,A MARINO PRES DE ROME,jean-baptiste-camille-corot-q148475,COROT Camille Jean-Baptiste,,primary,,,1826,1826,1826,exact,https://pop.culture.gouv.fr/notice/joconde/00000061530,painting,peinture à l'huile ; papier ; carton ; matériaux collés l'un sur l'autre,19 H2 ; 26.5 L2,Angers ; musée des beaux-arts et galerie David-d'Angers,,,MTC 112,00000061530,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/00000061530,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/00000061530,Photographic credit on this record: © C2RMF. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:47:19.420624+00:00
aaacfb41-d134-4b83-8686-fff2bfb864b7,1,image,europe-joconde-m0685-a8d95797ab06-academie-d-homme,aaacfb41-d134-4b83-8686-fff2bfb864b7,aaacfb41-d134-4b83-8686-fff2bfb864b7,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/jean-francois-millet-q148458/works/aaacfb41-d134-4b83-8686-fff2bfb864b7,Académie d'homme,jean-francois-millet-q148458,"[{""artist_slug"":""jean-francois-millet-q148458"",""name"":""Jean-François Millet"",""role"":""primary""}]",,FR,true,19e siècle,1800,1900,century,eligible,painting,,toile (peinture à l'huile),"H. 81cm, L. 65.2cm (Hors cadre) ; H. 101.7cm, L. 85.6cm (Avec cadre)",joconde-m0685,musée d'art et d'histoire — Saint-Lô,FR,https://pop.culture.gouv.fr/notice/museo/M0685,1925.03.001,"[{""scheme"":""european-joconde-m0685-object"",""id"":""06850111020"",""url"":""https://pop.culture.gouv.fr/notice/joconde/06850111020""}]","[""https://pop.culture.gouv.fr/notice/joconde/06850111020""]",true,,missing,,,,,Académie d'homme,jean-francois-millet-q148458,Millet Jean-François (1814-1875),,primary,,,19e siècle,,,century,https://pop.culture.gouv.fr/notice/joconde/06850111020,painting,Peinture à l’huile sur toile,"H. 81cm, L. 65.2cm (Hors cadre) ; H. 101.7cm, L. 85.6cm (Avec cadre)",Musée des Beaux-Arts de Saint-Lô,,,1925.03.001,06850111020,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/06850111020,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/06850111020,Photographic credit on this record: © Musée des Beaux-arts de Saint-Lô. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:47:30.508762+00:00
cabb60ff-d4cf-4416-8d96-a27054dbe5f3,1,image,europe-joconde-m0917-15e8797c75a8-allegorie,cabb60ff-d4cf-4416-8d96-a27054dbe5f3,cabb60ff-d4cf-4416-8d96-a27054dbe5f3,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/jean-honore-fragonard-q127171/works/cabb60ff-d4cf-4416-8d96-a27054dbe5f3,Allégorie,jean-honore-fragonard-q127171,"[{""artist_slug"":""jean-honore-fragonard-q127171"",""name"":""Jean-Honoré Fragonard"",""role"":""primary""}]",,FR,true,18e siècle,1700,1800,century,eligible,painting,,toile;peinture à l'huile;carton,"Hauteur avec cadre en cm 48,5 ; Largeur avec cadre en cm 40 ; Profondeur avec cadre en cm 2,7 ; Hauteur en cm 32,6 ; Largeur en cm 41 ; Profondeur en cm 0,5 ; Hauteur en cm 40,7 ; Largeur en cm 32,8",joconde-m0917,musée Grobet-Labadié — Marseille,FR,https://pop.culture.gouv.fr/notice/museo/M0917,GL 686,"[{""scheme"":""european-joconde-m0917-object"",""id"":""09170001703"",""url"":""https://pop.culture.gouv.fr/notice/joconde/09170001703""}]","[""https://pop.culture.gouv.fr/notice/joconde/09170001703""]",true,,missing,,,,,Allégorie,jean-honore-fragonard-q127171,Fragonard Jean-Honoré (1732-1806),,primary,,,18e siècle,,,century,https://pop.culture.gouv.fr/notice/joconde/09170001703,,toile ; peinture à l'huile ; carton,,Marseille ; musée Grobet-Labadié,,,GL 686,09170001703,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/09170001703,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/09170001703,Photographic credit on this record: © Musées de Marseille / Photo David Giancatarina (Photographe). No accepted image licence established from this record.,,,,,false,unresolved,needs_review,"Source reports conflicting size statements: 32.6 × 41 cm and 40.7 × 32.8 cm. Resolve dimension order and object measurement before proposing normalized dimensions. Former Vleughels attribution is historical, not another primary creator.",2026-09-15T18:47:40.237521+00:00
7cb1ef19-e6e0-4175-9997-0df52c7ddf3f,1,image,europe-tate-9dbdea20ea50-a-star-caresses-the-breast-of-a-negress-painting-poem,7cb1ef19-e6e0-4175-9997-0df52c7ddf3f,6bcda8cd-8b56-43d1-970f-48e8e35fa18e,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/joan-miro-q152384/works/7cb1ef19-e6e0-4175-9997-0df52c7ddf3f,A Star Caresses the Breast of a Negress (Painting Poem),joan-miro-q152384,"[{""artist_slug"":""joan-miro-q152384"",""name"":""Joan Miró"",""role"":""primary""}]",,ES,true,1938,1938,1938,exact,eligible,painting,,Oil paint on canvas,support: 1295 x 1943 mm frame: 1365 x 2001 x 90 mm,tate,Tate,,https://www.tate.org.uk,T03690,"[{""scheme"":""european-tate-object"",""id"":""9588"",""url"":""https://www.tate.org.uk/art/artworks/miro-a-star-caresses-the-breast-of-a-negress-painting-poem-t03690""}]","[""https://www.tate.org.uk/art/artworks/miro-a-star-caresses-the-breast-of-a-negress-painting-poem-t03690""]",true,,missing,,,,,A Star Caresses the Breast of a Negress (Painting Poem),joan-miro-q152384,Joan Miró,,primary,,,1938,1938,1938,exact,https://www.tate.org.uk/art/artworks/miro-a-star-caresses-the-breast-of-a-negress-painting-poem-t03690,painting,Oil paint on canvas,,Tate,,,T03690,,Tate,https://www.tate.org.uk/art/artworks/miro-a-star-caresses-the-breast-of-a-negress-painting-poem-t03690,,,,,,,,https://www.tate.org.uk/art/artworks/miro-a-star-caresses-the-breast-of-a-negress-painting-poem-t03690,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,"Object title, creator, date, object identifier and medium were available in the museum page/its public HTML. Dimensions were not retrieved. Further image research remains.",2026-09-15T19:05:12.138391Z
1cea3feb-6e0d-47c9-9b20-e993383b389e,1,image,europe-mauritshuis-67180b0be0d9-diana-and-her-nymphs,1cea3feb-6e0d-47c9-9b20-e993383b389e,1cea3feb-6e0d-47c9-9b20-e993383b389e,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/johannes-vermeer-q41264/works/1cea3feb-6e0d-47c9-9b20-e993383b389e,Diana and her Nymphs,johannes-vermeer-q41264,"[{""artist_slug"":""johannes-vermeer-q41264"",""name"":""Johannes Vermeer"",""role"":""primary""}]",,NL,true,c. 1653–1654,1653,1654,circa_range,eligible,painting,,Oil on canvas,97.8 × 104.6 cm,mauritshuis,Mauritshuis,NL,https://www.mauritshuis.nl/,406,"[{""scheme"":""european-mauritshuis-object"",""id"":""406"",""url"":""https://www.mauritshuis.nl/en/our-collection/artworks/406-diana-and-her-nymphs""}]","[""https://www.mauritshuis.nl/en/our-collection/artworks/406-diana-and-her-nymphs""]",true,,missing,,,,,Diana and her Nymphs,johannes-vermeer-q41264,Johannes Vermeer,,primary,,,c. 1653-1654,1653,1654,circa_range,https://www.mauritshuis.nl/en/our-collection/artworks/406-diana-and-her-nymphs,painting,,,Mauritshuis,,,406,,Mauritshuis,https://www.mauritshuis.nl/en/our-collection/artworks/406-diana-and-her-nymphs,,,,,,,,https://www.mauritshuis.nl/en/our-collection/artworks/406-diana-and-her-nymphs,The object page expressly limits downloads to non-commercial use; commercial uses require museum contact. A museum-sourced Commons file has a conflicting PDM claim. No image URL proposed.,,,,,false,restricted,needs_review,"Museum page recovered through public web lookup after direct HTTP 403. Commons candidate https://commons.wikimedia.org/wiki/File:Johannes_Vermeer_-_Diana_and_her_Nymphs_-_406_-_Mauritshuis.jpg claims PDM, while the holding museum offers non-commercial image use and separate commercial permission. Resolve the exact reproduction rights conflict; candidate not visually inspected.",2026-09-15T19:05:12.138391Z
570b2d13-a254-545d-b9fc-046687b2ae4c,1,image,wikimedia-artwork-q124705682,570b2d13-a254-545d-b9fc-046687b2ae4c,570b2d13-a254-545d-b9fc-046687b2ae4c,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/kazimir-malevich-q130777/works/570b2d13-a254-545d-b9fc-046687b2ae4c,Haymaking,kazimir-malevich-q130777,"[{""artist_slug"":""kazimir-malevich-q130777"",""name"":""Kazimir Malevich"",""role"":""primary""}]",,RU,true,1929,1929,1929,exact,eligible,painting,,,,wikimedia-museum-q183334,Tretyakov Gallery,,https://www.tretyakovgallery.ru,10612,"[{""scheme"":""wikidata"",""id"":""Q124705682"",""url"":""https://www.wikidata.org/wiki/Q124705682""}]","[""https://www.wikidata.org/wiki/Q124705682""]",true,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,unresolved,blocked,Attempted supplied/source-discovered URL https://my.tretyakov.ru/app/masterpiece/8850?lang=en. Access failed: The read operation timed out. Wikidata/Commons leads do not replace the inaccessible holding-museum record; exact physical version remains unverified.,2026-09-15T19:05:12.138391Z
1b4d4dc2-f5a7-479d-bf76-f620226717f7,1,image,europe-sirbec-pinacoteca-ambrosiana-3ba8815c6a26-ritratto-di-musico,1b4d4dc2-f5a7-479d-bf76-f620226717f7,1b4d4dc2-f5a7-479d-bf76-f620226717f7,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/leonardo-da-vinci/works/1b4d4dc2-f5a7-479d-bf76-f620226717f7,Ritratto di Musico,leonardo-da-vinci,"[{""artist_slug"":""leonardo-da-vinci"",""name"":""Leonardo da Vinci"",""role"":""primary""}]",,IT,true,1480 ca – 1485 ca,1480,1485,circa_range,eligible,painting,,tavola di noce/ pittura a olio,44.7 × 32 cm,pinacoteca-ambrosiana,Pinacoteca Ambrosiana,IT,https://www.lombardiabeniculturali.it/,,"[{""scheme"":""european-sirbec-pinacoteca-ambrosiana-object"",""id"":""L0040-00015"",""url"":""https://www.lombardiabeniculturali.it/opere-arte/schede/L0040-00015""}]","[""https://www.lombardiabeniculturali.it/opere-arte/schede/L0040-00015""]",true,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,unresolved,blocked,Attempted supplied/source-discovered URL https://www.lombardiabeniculturali.it/opere-arte/schede/L0040-00015. Access failed: HTTP Error 502: Bad Gateway. No accessible independently authoritative replacement was established in this pass. Further object and image research remains.,2026-09-15T19:05:12.138391Z
dda633a3-487c-516f-86ec-163adaa5c755,1,image,wikimedia-artwork-q104526038,dda633a3-487c-516f-86ec-163adaa5c755,dda633a3-487c-516f-86ec-163adaa5c755,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/lucas-cranach-the-elder-q191748/works/dda633a3-487c-516f-86ec-163adaa5c755,Portrait of Georg Spalatin,lucas-cranach-the-elder-q191748,"[{""artist_slug"":""lucas-cranach-the-elder-q191748"",""name"":""Lucas Cranach the Elder"",""role"":""primary""}]",,DE,true,1537,1537,1537,exact,eligible,painting,,,,staatliche-kunsthalle-karlsruhe,Staatliche Kunsthalle Karlsruhe,DE,https://www.kunsthalle-karlsruhe.de/,941,"[{""scheme"":""wikidata"",""id"":""Q104526038"",""url"":""https://www.wikidata.org/wiki/Q104526038""}]","[""https://www.kunsthalle-karlsruhe.de/kunstwerke/Lucas-Cranach/Bildnis-des-Reformators-Georg-Spalatin/1E73565B443AB5F5A622E7939EB5ECCB/"",""https://www.wikidata.org/wiki/Q104526038""]",true,,missing,,,,,Bildnis des Reformators Georg Spalatin,lucas-cranach-the-elder-q191748,Lucas Cranach der Ältere,,primary,,,1537,1537,1537,exact,https://www.kunsthalle-karlsruhe.de/kunstwerke/Lucas-Cranach/Bildnis-des-Reformators-Georg-Spalatin/1E73565B443AB5F5A622E7939EB5ECCB/,painting,Mischtechnik auf Laubholz,H. 34.6 cm; B. 22.5 cm,Staatliche Kunsthalle Karlsruhe,,,941,,Staatliche Kunsthalle Karlsruhe,https://www.kunsthalle-karlsruhe.de/kunstwerke/Lucas-Cranach/Bildnis-des-Reformators-Georg-Spalatin/1E73565B443AB5F5A622E7939EB5ECCB/,,,,,,,,https://www.kunsthalle-karlsruhe.de/kunstwerke/Lucas-Cranach/Bildnis-des-Reformators-Georg-Spalatin/1E73565B443AB5F5A622E7939EB5ECCB/,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,"The official page says Public Domain beside the downloads, but no accepted exact licence URI was established for a viewed file. Do not assume oil on oak from the broader hardwood/mixed-technique description.",2026-09-15T19:05:12.138391Z
75f330eb-78b3-476c-a087-e7f5f1f54c89,1,image,europe-joconde-m5029-678b52b25444-abraham-et-les-trois-anges,75f330eb-78b3-476c-a087-e7f5f1f54c89,75f330eb-78b3-476c-a087-e7f5f1f54c89,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/marc-chagall-q93284/works/75f330eb-78b3-476c-a087-e7f5f1f54c89,ABRAHAM ET LES TROIS ANGES,marc-chagall-q93284,"[{""artist_slug"":""marc-chagall-q93284"",""name"":""Marc Chagall"",""role"":""primary""}]",,FR,true,1954-1967,1954,1967,range,eligible,painting,,peinture à l'huile;toile,190 H ; 292 L,joconde-m5029,musée national Message biblique Marc Chagall — Nice,FR,https://pop.culture.gouv.fr/notice/museo/M5029,MBMC 6,"[{""scheme"":""european-joconde-m5029-object"",""id"":""00000057778"",""url"":""https://pop.culture.gouv.fr/notice/joconde/00000057778""}]","[""https://pop.culture.gouv.fr/notice/joconde/00000057778""]",true,,missing,,,,,ABRAHAM ET LES TROIS ANGES,marc-chagall-q93284,Chagall Marc (1887-1985),,primary,,,1954-1967,1954,1967,range,https://pop.culture.gouv.fr/notice/joconde/00000057778,painting,peinture à l'huile,190 H ; 292 L,Nice ; musée national Message biblique Marc Chagall,,,MBMC 6,00000057778,Ministère de la Culture — POP/Joconde,https://pop.culture.gouv.fr/notice/joconde/00000057778,https://github.com/etalab/licence-ouverte/blob/master/LO.md,,,,,,,https://pop.culture.gouv.fr/notice/joconde/00000057778,Photographic credit on this record: © Adagp. No accepted image licence established from this record.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:47:49.020028+00:00
e75f970e-70c4-45dc-8c4a-22157e1c1ccc,1,image,europe-nga-37d66255f4d5-a-moment-of-calm,e75f970e-70c4-45dc-8c4a-22157e1c1ccc,e75f970e-70c4-45dc-8c4a-22157e1c1ccc,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/max-ernst-q154842/works/e75f970e-70c4-45dc-8c4a-22157e1c1ccc,A Moment of Calm,max-ernst-q154842,"[{""artist_slug"":""max-ernst-q154842"",""name"":""Max Ernst"",""role"":""primary""}]",,FR,true,1939,1939,1939,exact,eligible,painting,,oil on canvas,overall: 169.8 x 325 cm (66 7/8 x 127 15/16 in.),national-gallery-of-art,National Gallery of Art,,https://www.nga.gov/,1982.34.1,"[{""scheme"":""european-nga-object"",""id"":""61172"",""url"":""https://www.nga.gov/collection/art-object-page.61172.html""}]","[""https://www.nga.gov/collection/art-object-page.61172.html""]",true,,missing,,,,,A Moment of Calm,max-ernst-q154842,Max Ernst,,primary,,,1939,1939,1939,exact,https://raw.githubusercontent.com/NationalGalleryOfArt/opendata/main/data/objects.csv,painting,oil on canvas,overall: 169.8 x 325 cm (66 7/8 x 127 15/16 in.),"National Gallery of Art, Washington",,,1982.34.1,61172,"National Gallery of Art — official Open Data, objects.csv",https://raw.githubusercontent.com/NationalGalleryOfArt/opendata/main/data/objects.csv,,,,,,,,https://raw.githubusercontent.com/NationalGalleryOfArt/opendata/main/data/objects.csv,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,"Exact accession and objectid verified in the holding museum’s public objects.csv. Individual web page returned HTTP 403. The dataset is metadata evidence only, not an image licence.",2026-09-15T19:05:12.138391Z
a21c2828-142f-49fb-b035-95fb6fb8d3ec,1,image,europe-ng-6a6207f3862f-a-bacchanalian-revel-before-a-term,a21c2828-142f-49fb-b035-95fb6fb8d3ec,a21c2828-142f-49fb-b035-95fb6fb8d3ec,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/nicolas-poussin-q41554/works/a21c2828-142f-49fb-b035-95fb6fb8d3ec,A Bacchanalian Revel before a Term,nicolas-poussin-q41554,"[{""artist_slug"":""nicolas-poussin-q41554"",""name"":""Nicolas Poussin"",""role"":""primary""}]",,FR,true,1632-3,1632,1633,range,eligible,painting,,oil on canvas,98 × 142.8 cm,national-gallery-london,National Gallery,GB,https://www.nationalgallery.org.uk,NG62,"[{""scheme"":""european-ng-object"",""id"":""NG62"",""url"":""https://www.nationalgallery.org.uk/data/0D19-0001-0000-0000""}]","[""https://www.nationalgallery.org.uk/data/0D19-0001-0000-0000""]",true,,missing,,,,,A Bacchanalian Revel before a Term,nicolas-poussin-q41554,Nicolas Poussin,https://www.nationalgallery.org.uk/artists/nicolas-poussin,primary,,,1632-3,1632,1633,range,https://www.nationalgallery.org.uk/paintings/nicolas-poussin-a-bacchanalian-revel-before-a-term,painting,Oil on canvas,98 × 142.8 cm,"National Gallery, London",https://www.nationalgallery.org.uk,,NG62,,"National Gallery, London",https://www.nationalgallery.org.uk/paintings/nicolas-poussin-a-bacchanalian-revel-before-a-term,,,,,,,,https://www.nationalgallery.org.uk/paintings/nicolas-poussin-a-bacchanalian-revel-before-a-term,The retrieved object record does not establish an accepted licence for its reproduction. No image URL proposed from this source.,,,,,false,unresolved,verified_metadata_only,,2026-09-15T18:47:31.812563+00:00
77561fc5-91f5-4375-a94d-01cee2c6674b,1,image,europe-tate-70f875787903-ambassador-ivan-maisky,77561fc5-91f5-4375-a94d-01cee2c6674b,ddbad797-0464-4e0d-b6f0-df8e5f0827fa,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/oskar-kokoschka-q154260/works/77561fc5-91f5-4375-a94d-01cee2c6674b,Ambassador Ivan Maisky,oskar-kokoschka-q154260,"[{""artist_slug"":""oskar-kokoschka-q154260"",""name"":""Oskar Kokoschka"",""role"":""primary""}]",,AT,true,1942–3,1942,1943,range,eligible,painting,,Oil paint on canvas,support: 1019 x 768 mm frame: 1097 x 842 x 61 mm,tate,Tate,,https://www.tate.org.uk,N05432,"[{""scheme"":""european-tate-object"",""id"":""8183"",""url"":""https://www.tate.org.uk/art/artworks/kokoschka-ambassador-ivan-maisky-n05432""}]","[""https://www.tate.org.uk/art/artworks/kokoschka-ambassador-ivan-maisky-n05432""]",true,,missing,,,,,Ambassador Ivan Maisky,oskar-kokoschka-q154260,Oskar Kokoschka,,primary,,,1942–3,1942,1943,range,https://www.tate.org.uk/art/artworks/kokoschka-ambassador-ivan-maisky-n05432,painting,Oil paint on canvas,,Tate,,,N05432,,Tate,https://www.tate.org.uk/art/artworks/kokoschka-ambassador-ivan-maisky-n05432,,,,,,,,https://www.tate.org.uk/art/artworks/kokoschka-ambassador-ivan-maisky-n05432,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,"Object title, creator, date, object identifier and medium were available in the museum page/its public HTML. Dimensions were not retrieved. Further image research remains.",2026-09-15T19:05:12.138391Z
f38af67a-c80d-44f1-a5c9-b287ce8cd8cb,1,image,europe-nga-062d1d3a5121-a-glass-on-a-table,f38af67a-c80d-44f1-a5c9-b287ce8cd8cb,f38af67a-c80d-44f1-a5c9-b287ce8cd8cb,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/pablo-picasso-q5593/works/f38af67a-c80d-44f1-a5c9-b287ce8cd8cb,A Glass on a Table,pablo-picasso-q5593,"[{""artist_slug"":""pablo-picasso-q5593"",""name"":""Pablo Picasso"",""role"":""primary""}]",,ES,true,1913,1913,1913,exact,eligible,painting,,oil on canvas,"overall (oval): 19.05 × 24.13 cm (7 1/2 × 9 1/2 in.)
framed: 24.45 × 33.02 cm (9 5/8 × 13 in.)",national-gallery-of-art,National Gallery of Art,,https://www.nga.gov/,2014.136.164,"[{""scheme"":""european-nga-object"",""id"":""171974"",""url"":""https://www.nga.gov/collection/art-object-page.171974.html""}]","[""https://www.nga.gov/collection/art-object-page.171974.html""]",true,,missing,,,,,A Glass on a Table,pablo-picasso-q5593,Pablo Picasso,,primary,,,1913,1913,1913,exact,https://raw.githubusercontent.com/NationalGalleryOfArt/opendata/main/data/objects.csv,painting,oil on canvas,"overall (oval): 19.05 × 24.13 cm (7 1/2 × 9 1/2 in.)
framed: 24.45 × 33.02 cm (9 5/8 × 13 in.)","National Gallery of Art, Washington",,,2014.136.164,171974,"National Gallery of Art — official Open Data, objects.csv",https://raw.githubusercontent.com/NationalGalleryOfArt/opendata/main/data/objects.csv,,,,,,,,https://raw.githubusercontent.com/NationalGalleryOfArt/opendata/main/data/objects.csv,No explicit accepted licence for an exact reproduction was established in the retrieved source. No direct image proposed.,,,,,false,unresolved,verified_metadata_only,"Exact accession and objectid verified in the holding museum’s public objects.csv. Individual web page returned HTTP 403. The dataset is metadata evidence only, not an image licence.",2026-09-15T19:05:12.138391Z
40c4ba5f-3f07-4532-ba67-ac5e82e526e6,1,image;painter_country,uffizi-Q18564202-the-battle-of-san-romano-uffizi-panel,40c4ba5f-3f07-4532-ba67-ac5e82e526e6,40c4ba5f-3f07-4532-ba67-ac5e82e526e6,review,https://artline-web-lpuqqlugnq-ew.a.run.app/artists/paolo-uccello-q192488/works/40c4ba5f-3f07-4532-ba67-ac5e82e526e6,The Battle of San Romano (Uffizi panel),paolo-uccello-q192488,"[{""artist_slug"":""paolo-uccello-q192488"",""name"":""Paolo Uccello"",""role"":""primary""}]",,,true,c. 1435–1440,1435,1440,circa_range,eligible,painting,,Tempera on wood,182 × 323 cm,uffizi,Uffizi Galleries,,https://www.uffizi.it/en/,1890 n. 479,"[{""scheme"":""uffizi-object"",""id"":""Q18564202"",""url"":""https://www.uffizi.it/en/artworks/battle-of-san-romano""}]","[""https://www.uffizi.it/en/artworks/battle-of-san-romano"",""https://www.uffizi.it/en/professional-services/publications""]",true,,missing,,,,,Battle of San Romano,paolo-uccello-q192488,Paolo Uccello,,primary,,,1435-1440 ca.,1435,1440,circa_range,https://www.uffizi.it/en/artworks/battle-of-san-romano,painting,Tempera on wood,182 x 323 cm,Uffizi Galleries,https://www.uffizi.it/en/,,1890 n. 479,,Uffizi Galleries,https://www.uffizi.it/en/artworks/battle-of-san-romano,,https://upload.wikimedia.org/wikipedia/commons/e/e3/Uccello_%E2%80%94_the_Battle_of_San_Romano.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,https://commons.wikimedia.org/wiki/File:Uccello_%E2%80%94_the_Battle_of_San_Romano.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/Uccello_%E2%80%94_the_Battle_of_San_Romano.jpg/960px-Uccello_%E2%80%94_the_Battle_of_San_Romano.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=thumbnail&_=20250609003444,,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Uccello_%E2%80%94_the_Battle_of_San_Romano.jpg,The exact photograph is released by Gleb Simonov under CC0 1.0 on its Commons description page. The underlying fifteenth-century painting is public domain; the holding record verifies the original fifteenth-century work and creator.,Paolo Uccello; photograph by Gleb Simonov; CC0 1.0; https://creativecommons.org/publicdomain/zero/1.0/deed.en; no changes made.,Paolo Uccello; photograph by Gleb Simonov,11305,6351,true,approved,verified_image,"Viewed the complete unframed horizontal battle panel: central rearing white horse, crossed lances, fallen soldiers and receding fields. This is the Uffizi panel showing the unhorsing of Bernardino della Ciarda, accession 479. Do not substitute the distinct London or Louvre panels.",2026-09-15T19:09:17.906678Z
